"wald"	"sigma2"	"eff"
"V3122"	354.691568731022	0.709227606223541	-0.0316412541846537
"V3123"	17.6914726461906	0.709307701429218	-0.00745395006964853
"V3124"	430.444844703429	0.709195338407301	-0.0396866495067847
"V3125"	134.860450914229	0.70927644125922	-0.0216720389298822
"V3126"	6423.64305276204	0.708625467485071	0.0604410034574632
"V3127"	15.3617666972865	0.709309863533343	-0.00411140694764983
"V3128"	0.0293581230877416	0.709312145717658	-0.00017593364985707
"V3129"	382.447939937837	0.709266001234716	-0.016632129953205
"V3130"	195.30024333053	0.709288539216808	-0.0119074592008843
"V3131"	142.522653327572	0.709295067080614	-0.0100850071502798
"V3132"	473.510058529331	0.709242563722412	-0.0225396576249887
"V3133"	451.818281730271	0.709245550072464	-0.0220840306341888
"V3134"	562.070143373249	0.709247673269562	-0.0191687119491562
"V3135"	693.145145020888	0.709245915917119	-0.0177319171814203
"V3136"	1981.59273577855	0.709129376820007	-0.0289442909350097
"V3137"	3113.52099539863	0.709028496381808	-0.035841144320438
"V3138"	3573.9387706236	0.708611766035637	-0.0826489640991589
"V3139"	7.14517058017999	0.709310740516856	0.00371619612028866
"V3140"	64.0333493617801	0.709300129217043	-0.0105872351969343
"V3141"	35.4747564095458	0.709305104722402	0.00833658414266322
"V3142"	2.3990160207317	0.709311678569629	0.00214507431434903
"V3143"	21.6400378826232	0.70930779932184	0.00659137233960062
"V3144"	21.1112022200116	0.709307863909319	0.00657434848521702
"V3145"	216.091155171433	0.709269113951227	-0.020634119090272
"V3146"	150.683187302973	0.70928345992509	0.0164726135827978
"V3147"	179.610018475469	0.709277428031801	0.018260219363027
"V3148"	15.9247225543413	0.709309042021209	0.00548894705787313
"V3149"	13.566813188806	0.709309716502396	0.00465627180779334
"V3150"	91.5687552239293	0.709294876837632	0.0127219705692753
"V3151"	114.639693624278	0.709290358579841	0.0143442222408399
"V3152"	1029.30678711424	0.709148147133394	0.0360350535470275
"V3153"	180.958004107384	0.709289459626668	0.0118880952608795
"V3154"	214.072250105189	0.709273291765402	0.0187185564121383
"V3155"	99.5183858066108	0.709301120149486	0.00779238239604867
"V3156"	203.650532292567	0.709275144835701	0.0182762840049193
"V3157"	127.78433912754	0.709289512005678	0.0141142768707018
"V3158"	1624.076138559	0.709033074028471	0.0488242844683899
"V3159"	617.3010084064	0.709202143295612	0.0312092791879429
"V3160"	331.952326174987	0.709254083598168	0.0224630286444643
"V3161"	71.9538597469942	0.709305363814952	-0.00563830050569455
"V3162"	44.7132954868692	0.709308432377362	-0.00391827024575583
"V3163"	2337.92250882213	0.709020443038003	-0.0425359473845594
"V3164"	80.6753618380518	0.709295956121889	0.0127067920360938
"V3165"	188.287786648562	0.709273771547975	0.019712674815945
"V3166"	0.033970292520265	0.709312143099863	0.00026365427827174
"V3167"	0.143770091021628	0.709312124972031	0.00046510303957349
"V3168"	198.812293059051	0.709272608070402	0.0197654239786247
"V3169"	2076.80909662373	0.709042390531677	-0.0417339351025182
"V3170"	1045.35187688475	0.709173535370631	-0.0302209711919884
"V3171"	0.260647364356468	0.709312091608821	0.000805988165530632
"V3172"	1400.82316245809	0.709036209105777	-0.0519803410607023
"V3173"	839.118267938474	0.709117765095505	-0.047305943349701
"V3174"	810.515372364903	0.709122285053866	-0.0470138864058696
"V3175"	1638.91747804768	0.708937353237528	-0.0652818658593826
"V3176"	1432.23343887616	0.708978431693597	-0.0621760650189122
"V3177"	505.87904972058	0.709194370282656	-0.0369117809021647
"V3178"	434.214515257955	0.709210269970482	-0.0344623582436725
"V3179"	1484.25962040996	0.708972822882572	-0.0621036569438408
"V3180"	1337.09502748829	0.709003857245195	-0.0594451891559763
"V3181"	790.921493045511	0.709207378031975	0.0262596107209947
"V3182"	907.748715642016	0.709177251067637	0.0315612369325849
"V3183"	816.800707035329	0.709188664541657	0.0304564372713294
"V3184"	665.408387243516	0.70921334851059	0.0269976255534192
"V3185"	916.211738809561	0.709175126060587	0.0319100988469695
"V3186"	422.996878374802	0.709262918970821	-0.0168712076465385
"V3187"	1547.75718484073	0.709126862868022	0.0332011427594025
"V3188"	4637.31333252453	0.708762221966111	0.0569580628699679
"V3189"	173.642676321599	0.70929048482135	0.011587585202647
"V3190"	8.21782355701719	0.709311121701703	0.00252804580137252
"V3191"	14.180072300333	0.709310388046422	0.00329762150942409
"V3192"	55.2333801896251	0.709305763421221	-0.00605643089367836
"V3193"	4083.04831269625	0.708932419578006	-0.0419045736476121
"V3194"	184.583433528343	0.709292667343286	0.010106699935777
"V3195"	909.926906396807	0.709218319081783	0.0219253169954686
"V3196"	974.526259785508	0.709211204692714	0.0227927584457188
"V3197"	723.615452528723	0.709134221598273	-0.0466279198854193
"V3198"	542.467760517633	0.709214863897282	0.0294421231297825
"V3199"	688.564321072714	0.709131987489211	-0.0484003181666604
"V3200"	785.87741224741	0.709115286015801	-0.0495056931114735
"V3201"	2189.67083312084	0.70875341145033	-0.0842184394771329
"V3202"	1047.30832276724	0.709167752851319	0.0314525225561687
"V3203"	385.572584236743	0.709207097567212	-0.0377105688484321
"V3204"	309.604026933112	0.709224835211592	-0.0349770906036453
"V3205"	228.056770675268	0.709245211575411	-0.0312421341785695
"V3206"	309.191387664419	0.709222134533744	-0.0360831357464015
"V3207"	241.381339149174	0.709243810635968	-0.0310032081992924
"V3208"	218.133168828077	0.709251048540424	-0.0291590818319003
"V3209"	822.56173064632	0.709075155073384	-0.0582566701958075
"V3210"	11.0887300242913	0.709308853234539	-0.00697740987368168
"V3211"	0.804590011902361	0.709311910270216	-0.0018835249716254
"V3212"	38.9089853346631	0.709300513389417	-0.0131478342886209
"V3213"	52.844964916089	0.709297619521585	0.0140874565548202
"V3214"	33.5115244934339	0.709302571988773	0.0116608342345002
"V3215"	23.8464309245595	0.709307041595569	-0.00737262277983412
"V3216"	31.8685616384057	0.709303241931665	0.0111212410394397
"V3217"	860.543866464038	0.70914822361116	-0.0393920397125456
"V3218"	198.949199089031	0.70925891744292	0.0266001766927437
"V3219"	264.143968807616	0.709261736030535	-0.02186286670449
"V3220"	4.96847220590198	0.709311084987785	0.00336734396260162
"V3221"	5.90404538066273	0.709310765335903	-0.00401619309147926
"V3222"	148.80420662886	0.709271094451083	0.0237211140103371
"V3223"	890.031566518685	0.709130404379326	-0.0429455598028055
"V3224"	0.252043081024277	0.709312095040804	-0.000771451665370453
"V3225"	969.962989145984	0.70912253706186	-0.0429192597866089
"V3226"	694.020159118296	0.709178937765179	-0.0356439120111967
"V3227"	311.996564070664	0.709260812296746	0.0204851268916448
"V3228"	635.39808763071	0.709207658824074	0.0292190683089301
"V3229"	276.84299226533	0.709263769280827	0.0204941951824596
"V3230"	70.0299062838694	0.709300113635799	0.0101369305783434
"V3231"	2550.81462496306	0.709016131035066	0.0413244516848872
"V3232"	513.82636090615	0.709234336381326	0.0241958440793296
"V3233"	2218.51861524444	0.70907243867486	-0.0358797606162831
"V3234"	8424.00080262651	0.708806719286602	0.0388380785531491
"V3235"	997.763711195158	0.70917423978003	-0.0307760421371339
"V3236"	282.227858078802	0.709269284242991	-0.0179838425118466
"V3237"	379.284177370229	0.709255352372881	-0.0205555123237691
"V3238"	940.557425327957	0.709171572732237	-0.0323112859386618
"V3239"	43.7682677306194	0.709305342895224	-0.00725157492431724
"V3240"	552.362802870709	0.709246848997245	-0.0195836358949455
"V3241"	305.709243290188	0.709276900125067	-0.0142092303198497
"V3242"	212.854689348949	0.709287521918849	-0.0118973350570741
"V3243"	0.781950879309421	0.709312029638656	-0.000959234577750314
"V3244"	58.9745950656288	0.70930300395396	0.00839367204327741
"V3245"	1796.73805017042	0.709035155991212	0.0460726669691926
"V3246"	1050.03709307401	0.709153654169404	0.0344792888225407
"V3247"	834.319803658643	0.709183156254579	0.0314794462670402
"V3248"	851.928348442753	0.709199777634909	-0.0271376672464961
"V3249"	914.473601979039	0.709211777295898	-0.0233957630226273
"V3250"	433.020699597427	0.709245461672441	0.0225882213919126
"V3251"	67.1688420587373	0.709303039545772	-0.00783442584376282
"V3252"	105.2424342664	0.709297867205882	-0.00981232811911652
"V3253"	18.0152990938074	0.709309726582864	-0.00402396087722794
"V3254"	1265.28164372895	0.709120150076495	0.0380514097100898
"V3255"	618.942832531622	0.709262369331402	-0.0141030040386305
"V3256"	7.14071581183149	0.709311280829604	0.00229233344071447
"V3257"	228.761766168906	0.709283892364629	-0.0131676131212063
"V3258"	47.3832860922285	0.709306244694461	0.00604614788413207
"V3259"	24.0563072384705	0.70930930076004	0.00409412648449783
"V3260"	22.0850229667115	0.709306100244931	0.00907272908001121
"V3261"	0.0384102566989632	0.709312138745758	-0.000404522669522541
"V3262"	0.241146626729462	0.709312079733805	-0.00100837090646793
"V3263"	247.236043732053	0.709240119120858	-0.0322888542661917
"V3264"	1.34657587666569	0.709311738226353	0.00250082775586265
"V3265"	55.7595942895226	0.709295017287145	0.0161704621782677
"V3266"	137.43180607544	0.709270650725327	0.0249498519917597
"V3267"	2.71757145964229	0.709311303359632	0.0036195296869438
"V3268"	27.6981187476152	0.709303569813248	0.0114900611214391
"V3269"	26.7885177536661	0.709303987517257	-0.0111147167604537
"V3270"	2.66763445706284	0.709311309236237	0.00362789293428171
"V3271"	51.2525743801594	0.709296127815888	0.0157731809694822
"V3272"	34.4298336976084	0.709301520507358	0.012767242637287
"V3273"	0.839258833066016	0.709311888537989	0.00201139848769774
"V3274"	176.678092151123	0.70928848857157	0.0125461287801713
"V3275"	2.7162564440982	0.70931133303406	-0.0034935109665644
"V3276"	12.927192627954	0.709308281504612	-0.00758293810080522
"V3277"	86.3998076698736	0.709286354109127	-0.0195594027795916
"V3278"	17.5891717237681	0.709306768103448	-0.0090440150285231
"V3279"	5.56144962644418	0.709310459850437	-0.00505099111264838
"V3280"	26.3237904626091	0.709304317126697	0.0107596251654783
"V3281"	84.276861669879	0.709287510470348	-0.0189164209852871
"V3282"	145.563867143225	0.709267752072569	-0.0259363451736183
"V3283"	137.876999622319	0.709270982373555	-0.0247104586832671
"V3284"	108.378986956818	0.709300983284872	0.00755971235962555
"V3285"	290.164085299228	0.709263975685748	-0.0199328271944337
"V3286"	252.427700262621	0.709265099657923	-0.0208722265309502
"V3287"	238.543383923461	0.709277560054093	0.0157845806387807
"V3288"	2.83733992957773	0.709311552404198	-0.00250031240068065
"V3289"	147.298102028556	0.709281553798907	-0.0177677866500594
"V3290"	29.3401266688448	0.709306108406012	-0.00786085194315091
"V3291"	332.930305116551	0.709241734155788	-0.0272008545695464
"V3292"	0.962009290260377	0.70931194337265	-0.00148468181594225
"V3293"	2.67248253794259	0.709311580114686	0.00245681385829262
"V3294"	29.0587124602689	0.709306089849648	0.0079230847327173
"V3295"	3.70306827003014	0.709311363032822	-0.00288216728300487
"V3296"	3.35527162421983	0.709311613974867	-0.00206235428186241
"V3297"	107.306447357473	0.709296308897815	-0.0107777420488692
"V3298"	0.0099855286049817	0.709312148559504	0.000101237691676835
"V3299"	93.699688164322	0.709298915436982	0.00963594268589369
"V3300"	1077.33345039452	0.709065135659399	0.0530571711476652
"V3301"	840.054492154537	0.709118056634629	0.047208645754756
"V3302"	720.63306564208	0.709146189084962	0.0435808882940798
"V3303"	1033.89654511968	0.709071799920743	0.0526985470654057
"V3304"	307.76691970728	0.70926328758228	0.0196308721273159
"V3305"	760.124074703046	0.70913822119614	0.0444714711852893
"V3306"	1105.93218971254	0.709056821796828	0.0541298256076068
"V3307"	448.782153296711	0.709212538410541	0.0331435322062477
"V3308"	555.20678031673	0.70918461344214	0.0381532137659439
"V3309"	526.041168027527	0.709191080467859	0.0372087303564336
"V3310"	231.112027573534	0.709259393802168	0.0244590853678695
"V3311"	326.378084045058	0.709238310566814	0.028808376236068
"V3312"	283.55081204938	0.709248935610971	0.026459699421863
"V3313"	268.768735391059	0.709252353707712	0.025707935191054
"V3314"	79.6884722520301	0.709304961032541	0.00567568913671977
"V3315"	77.6366609908944	0.709305188148895	0.0055685354716623
"V3316"	1136.78270813271	0.709185313813496	-0.0265172102758826
"V3317"	1342.8496660068	0.709159418488175	-0.0293801629424938
"V3318"	1036.15783388986	0.709183880660358	-0.0280888633501677
"V3319"	1087.57998412731	0.709176502525203	-0.028994117416291
"V3320"	1116.05754087715	0.709174712278115	-0.0289996351728716
"V3321"	3694.61088946592	0.708832310187163	-0.0556738881700872
"V3322"	1970.35732345707	0.709024411321273	-0.0457033137428416
"V3323"	6400.63946969464	0.708451283598236	-0.0759271709567079
"V3324"	746.697409909199	0.709203832398672	-0.0279407947014432
"V3325"	1633.19574808569	0.709080714882589	-0.040373610741286
"V3326"	4858.82472027932	0.708718216167346	-0.0601010398752507
"V3327"	2091.72853907353	0.709023695359822	-0.0444679643007022
"V3328"	977.462931030685	0.709265943109388	-0.0104167101244722
"V3329"	4882.60168656648	0.708892193377075	-0.0423820270232719
"V3330"	1120.89498620756	0.709221017064311	0.0191864405744298
"V3331"	230.253810401498	0.709293393142392	0.00871191788786596
"V3332"	614.431217559036	0.709260499929783	0.0146862731079621
"V3333"	248.676227182416	0.709285202925861	0.0120436087277597
"V3334"	505.893985977756	0.709256924642109	0.017305665022757
"V3335"	579.749135561667	0.709248878822637	0.0185212504797193
"V3336"	391.975129609483	0.709269001116258	0.0153607498016036
"V3337"	1203.29195258628	0.709195646196482	0.0236740006422849
"V3338"	836.778126268045	0.709221331925712	0.0221293395218243
"V3339"	678.853313301682	0.709239829325824	0.0195643077032739
"V3340"	189.009199547649	0.709279882675102	-0.0165419581212438
"V3341"	132.292312219772	0.709289476895275	-0.0138932296170286
"V3342"	18.4703438752671	0.709309005389021	-0.00515675382373687
"V3343"	86.5468834056648	0.709299091884409	0.0098925523339824
"V3344"	0.263907205055468	0.709312083078456	-0.00091802229715287
"V3345"	1528.0384200692	0.708990374578271	0.0580401494367083
"V3346"	1381.44476305448	0.70902241131709	0.0549620452886712
"V3347"	29.7520753150719	0.709305054267122	0.00916829117927326
"V3348"	149.728326043754	0.709277956120187	0.019695318402822
"V3349"	220.989016164264	0.709261481332773	0.024023199906066
"V3350"	750.566367262728	0.709142898989068	0.0435497921686819
"V3351"	923.188674269314	0.709107324977772	0.047523556152964
"V3352"	54.3306994470633	0.709308241649132	0.00373696013381487
"V3353"	22.695993503777	0.709310513661465	0.00242071663015141
"V3354"	32.8690195558943	0.709309281199781	-0.00352657933063673
"V3355"	166.271809827413	0.709297438351124	-0.00804093654399905
"V3356"	4.5505818478257	0.709311753402798	-0.00131025737800467
"V3357"	18.5842734845183	0.709310225462716	-0.00314629404252355
"V3358"	62.3204429688802	0.709305476129489	-0.00595815784565424
"V3359"	1481.79895488961	0.709151222307435	-0.02947001856833
"V3360"	784.929874060843	0.709211971369504	0.0252038402402728
"V3361"	2193.12495042321	0.7090202236146	0.043950737640419
"V3362"	1668.72059331073	0.709059542634006	-0.0435968006203742
"V3363"	1854.25728042552	0.70903018264364	-0.0461670624694707
"V3364"	3406.87359489995	0.708847561859717	-0.0561332763003663
"V3365"	2698.83844656104	0.708899845417889	-0.0559664766528989
"V3366"	2448.13216472817	0.708940959719539	-0.0528995804726276
"V3367"	1833.15717748129	0.709067307243507	0.040316523360056
"V3368"	2290.14526544551	0.708965445713857	-0.0510841012568266
"V3369"	3332.13173165447	0.708863464743127	-0.0548152320613703
"V3370"	280.470172424286	0.709292738679956	-0.00816900644914485
"V3371"	13957.1719083192	0.708512019425895	0.0477857122662426
"V3372"	714.324331690614	0.70919668415785	0.0304524491703481
"V3373"	669.780698245782	0.709201371631995	0.0301718679887012
"V3374"	603.156736618261	0.709212359109265	0.0286406339856307
"V3375"	1055.91335357952	0.709136794418547	0.0380415809271998
"V3376"	185.466489425685	0.709275416763157	0.019010548280016
"V3377"	93.8153504695175	0.709293443894351	0.0136114221540502
"V3378"	59.5973086330953	0.709300295817956	0.0108220884382633
"V3379"	79.3393515496615	0.709296223252268	0.0126019609387946
"V3380"	70.6172983412673	0.709297829179818	0.0120106550708153
"V3381"	53.8657401635913	0.709301269497052	0.0104482811990798
"V3382"	0.00291358511874145	0.709312149416319	7.55477266943956e-05
"V3383"	28.4264765927481	0.709306676760499	-0.00723488484495911
"V3384"	58.6823243165729	0.70930267124987	0.00872064746914725
"V3385"	326.536215571735	0.709251569915377	-0.0236290897975686
"V3386"	578.264523941052	0.709206477148785	-0.0309749471003631
"V3387"	52.4279932807793	0.709305164855567	-0.00679897544252734
"V3388"	57.7708481442931	0.709308837030252	-0.00307192211518628
"V3389"	3931.25505705378	0.709042774922547	0.0302902246462986
"V3390"	601.230601550088	0.709270087633901	0.0120905094354533
"V3391"	113.487258296363	0.709304320696573	0.00517964294439303
"V3392"	98.9973083266258	0.709303641399184	-0.00602694383828533
"V3393"	6.81034023671359	0.709311558432217	-0.0015975795410331
"V3394"	298.30186811193	0.709286681238976	0.0103930035904352
"V3395"	1539.7444339151	0.709192337197133	0.0215227613734402
"V3396"	1742.78727215082	0.709138536269504	0.0293166212793071
"V3397"	150.850411842686	0.709297273400383	0.00853660375412333
"V3398"	1984.33631714944	0.709106902937266	0.0324818475102953
"V3399"	164.025831157156	0.709292679419605	-0.010714707510007
"V3400"	165.929081944718	0.709292701703615	0.010640887254799
"V3401"	244.880386460601	0.709283213727392	0.013032536960137
"V3402"	288.153052880126	0.709278323167282	-0.0140448177375535
"V3403"	86.4959813962652	0.709302560914762	-0.0072665889358294
"V3404"	3820.94011839194	0.70882799870112	-0.0552380392024988
"V3405"	4.88377288929378	0.709311484933587	-0.00212094849759896
"V3406"	3178.08550357584	0.708929653681389	-0.047843667022611
"V3407"	920.158826963454	0.70920344619864	-0.0252595501860338
"V3408"	2079.7965780307	0.709058561695217	0.0392030461227509
"V3409"	2412.31313869618	0.709005151125249	0.0440710788076846
"V3410"	2237.18833513645	0.709052949500061	0.038635721074983
"V3411"	380.913649488304	0.709279225899585	-0.011889579082366
"V3412"	11.2847488399373	0.709311184970986	0.00202459644878342
"V3413"	570.411489105496	0.709254540093412	-0.0170013736766324
"V3414"	541.679808408171	0.709257473552943	-0.0165580099041283
"V3415"	298.631833711251	0.709282461524827	-0.0121083142392443
"V3416"	115.458888987159	0.709300910146632	0.00737223859741737
"V3417"	122.40332388749	0.709294616270279	-0.0111695081631564
"V3418"	6.73091349761259	0.709311205800317	-0.00256490232451861
"V3419"	482.79947988112	0.709238310598876	0.0236862162080367
"V3420"	392.618626270202	0.709247085326277	0.0231443692713479
"V3421"	540.253103708226	0.7092248353222	0.02647815967998
"V3422"	952.968960469383	0.709157871621044	0.0352294516916871
"V3423"	2.7950871884759	0.709311781019831	-0.00155541164495648
"V3424"	773.43837014972	0.709178781745496	0.0338039147252974
"V3425"	5.31358703245405	0.709311439630407	-0.0021718685663342
"V3426"	1.87621173483689	0.709311841722107	-0.00158613536227405
"V3427"	35.0683525480353	0.709306351175263	-0.00690130481528087
"V3428"	1292.02308744181	0.709148093675108	-0.0321739235057043
"V3429"	1055.07553923102	0.709177859590774	-0.0291427930200061
"V3430"	501.943380533021	0.709221419076339	0.0285449466597161
"V3431"	863.543510882899	0.709200990518197	-0.0266635630994221
"V3432"	73.1126884458074	0.709297306742107	0.0122345368673381
"V3433"	246.274159922033	0.70926081721497	-0.0230548621551651
"V3434"	0.26425838628464	0.709312099154589	0.000697011379720539
"V3435"	28.2599939185943	0.709306939056597	0.00690842154942283
"V3436"	171.673689407072	0.709276548823375	-0.0191504928633331
"V3437"	25.8963559660386	0.709306819080782	0.00738297439836322
"V3438"	56.2891420383245	0.709300952335431	0.0105188324287256
"V3439"	88.8033112107727	0.70929422670738	0.0134047835122563
"V3440"	84.8619989495126	0.70929503514855	-0.0130940077464238
"V3441"	122.758777807657	0.709289188169898	-0.0146062901089792
"V3442"	244.123666973459	0.709273287810496	0.0175303989156836
"V3443"	236.921422314132	0.709275467672873	0.0167966569311158
"V3444"	1478.3960003457	0.708888512502044	-0.0776969905961238
"V3445"	1839.29354899129	0.708762675033731	-0.0903659214419435
"V3446"	4844.8970281005	0.708723516109298	0.0596498391935733
"V3447"	5208.1014088824	0.708684608845236	0.0613384262157052
"V3448"	32.4769667766805	0.709302642759807	0.0117575832650049
"V3449"	1025.206411947	0.708946849649568	-0.0804477469741086
"V3450"	408.673514770676	0.709171870185633	-0.0489146056320773
"V3451"	591.598413020599	0.70909105497073	-0.0640835553705099
"V3452"	722.749494625751	0.709068646254928	-0.0638567178074122
"V3453"	471.806777521916	0.709138647691986	-0.0563086529447836
"V3454"	723.560095486638	0.709028852754548	-0.0742547548591
"V3455"	11.6395219799054	0.709310684711241	-0.00302691885676396
"V3456"	635.780146175233	0.709062667327913	-0.0697566175621453
"V3457"	190.663636486364	0.709235574219802	-0.0390885977804996
"V3458"	347.705527920353	0.709170616129233	-0.0535040891558632
"V3459"	2341.40420750484	0.70876251429542	-0.0801159768429982
"V3460"	8.41115891829169	0.709309164734362	0.00725440656195516
"V3461"	1987.65592348409	0.708838726156691	-0.0748885149890083
"V3462"	397.916604592348	0.709151136022313	-0.05689994780626
"V3463"	392.49479470895	0.709153049679391	-0.0566105340716271
"V3464"	958.289739898363	0.709083205186714	-0.0521396747814617
"V3465"	2277.12489520536	0.708765704061748	-0.0807670488750464
"V3466"	66.9310526375173	0.709285047526476	-0.0233484122181958
"V3467"	7.37149834473744	0.70930895046486	-0.00830531305554374
"V3468"	0.249293474304075	0.709312045286406	-0.00147799308602599
"V3469"	28.9750492648952	0.709299464951845	-0.0166086127757048
"V3470"	967.308413013302	0.709179012380588	0.030174879915168
"V3471"	102.439396753094	0.709266779354933	-0.0315947495621962
"V3472"	0.613886585293008	0.709311885831215	-0.00237615626033918
"V3473"	313.171164496748	0.709175588995559	-0.0543957740916167
"V3474"	805.336276552355	0.708962276765335	-0.0869324845530598
"V3475"	649.559728205461	0.709017971337066	-0.0813818409747687
"V3476"	284.000583419482	0.709192409862438	-0.0500840195157589
"V3477"	635.607808820293	0.709035597145758	-0.0773390124683212
"V3478"	358.656152438296	0.709157808587793	-0.0574491437689225
"V3479"	657.444083957555	0.709019791517453	-0.08039167161802
"V3480"	987.348405333358	0.708896076122434	-0.0933761137088332
"V3481"	863.708256701132	0.708927902699877	-0.0921952083151726
"V3482"	495.489578858666	0.709086929505752	-0.0713303395879863
"V3483"	640.404769364768	0.70902527391879	-0.0799260726869394
"V3484"	578.276394897699	0.709051568663455	-0.0763978050064898
"V3485"	190.120831737229	0.709279844684608	-0.0165129468237733
"V3486"	431.955707934906	0.709123512044595	0.0639839005496338
"V3487"	5.86402194297316	0.709311162384566	-0.00287431386380537
"V3488"	23.3649569407843	0.709308262729104	0.00566773930538904
"V3489"	158.44542917679	0.709240209343978	0.0402832306550024
"V3490"	216.884502624734	0.709213579089442	0.0471781145051046
"V3491"	19.6576417549311	0.709304012676973	0.0129349959794012
"V3492"	595.029235796053	0.709046451774947	0.0767941152645863
"V3493"	135.972711928321	0.709251533044298	0.0366396282835008
"V3494"	119.99416537583	0.709258945579166	0.0342330763449864
"V3495"	237.146134268446	0.709206241871116	0.0484765648450805
"V3496"	210.568309020511	0.709219539572524	0.0449848011240558
"V3497"	352.449445893976	0.709166397010704	0.0547273006026067
"V3498"	153.710421974125	0.709243316001387	0.0391326442212676
"V3499"	310.859003640386	0.709174023872436	0.0552235615413754
"V3500"	456.733985500174	0.709110516695902	0.0665119685787608
"V3501"	420.591102309184	0.70913023778187	0.0625300749560072
"V3502"	498.795969927433	0.709094333477945	0.0687556612331534
"V3503"	1273.83308790289	0.708776348401533	0.105881883424492
"V3504"	496.153813489883	0.709108583804403	0.0644269951941969
"V3505"	311.188913814655	0.709188116930705	0.0495618034923725
"V3506"	384.564921409637	0.709170700270817	0.0508451606422771
"V3507"	631.060669896035	0.709072138412895	0.0673580271038221
"V3508"	798.918631333868	0.709014108295001	0.0743453853471711
"V3509"	387.711296423423	0.70916933409965	0.0511276119665316
"V3510"	576.788656334645	0.709102217561368	0.0616233747153592
"V3511"	0.0513348146214996	0.709312141666777	0.000259053003593457
"V3512"	419.695062493109	0.709169974557271	0.0489204497200496
"V3513"	457.8016307604	0.709247065657273	-0.0214399323628987
"V3514"	10.1955777195351	0.709310512301045	-0.003614710736838
"V3515"	64.1839982618593	0.709301974761304	0.00895123530542569
"V3516"	0.0226323643552914	0.709312146416645	-0.00016763169898672
"V3517"	12.3693611320477	0.709310243261799	0.00382087811734264
"V3518"	10.3274712772668	0.709310571528146	0.00346166593857174
"V3519"	14.7129209642031	0.709309912799785	-0.00411056505029919
"V3520"	18.7748720235025	0.70930930635728	-0.00462522902505394
"V3521"	993.623305382315	0.709229844382305	0.0184041049655367
"V3522"	1655.02813660878	0.709175358185961	0.0237021041499143
"V3523"	703.147431002947	0.70926118835804	-0.0135455646475988
"V3524"	41.9820467540428	0.709309221295431	0.00318559484883498
"V3525"	55.3325160117184	0.709308992484554	0.00299159121100728
"V3526"	333.448335737223	0.709291896695799	0.0078169914788946
"V3527"	1462.69622135344	0.709214397758936	0.0180158693492182
"V3528"	4083.70022020507	0.709048350833523	0.0291040728896951
"V3529"	15794.8470418926	0.708255815572938	-0.0593248579903194
"V3530"	22.6864399596164	0.709310680248583	-0.00217473254247623
"V3531"	1201.06832097125	0.709215272771126	0.0197034776669578
"V3532"	100.66843893214	0.709301344896715	-0.00758987119000664
"V3533"	638.188211209747	0.709252292242519	-0.0167004589202553
"V3534"	748.340637037749	0.709198934771817	0.0291722699867098
"V3535"	1243.63167027167	0.709127415201015	0.0369285006344564
"V3536"	497.141690742397	0.709235861362728	0.024116383742674
"V3537"	969.514522794724	0.709214227067512	0.0221673065154429
"V3538"	62.2055809376128	0.709305371322252	0.00605731106519335
"V3539"	73.2877528156182	0.709301361981212	-0.00888133252009663
"V3540"	191.633366545236	0.709283804884438	0.0144313075702141
"V3541"	416.296052782942	0.709258988843872	0.0183641790102868
"V3542"	1026.74258727326	0.709197575912957	0.0252041173132339
"V3543"	402.116698968977	0.709233383747389	0.0276858632008301
"V3544"	16.0226398185368	0.709308925453135	-0.0056773894706726
"V3545"	169.261469663182	0.709283755578087	0.0153821493334459
"V3546"	311.542392198881	0.709275087225744	0.0147995230958235
"V3547"	168.448329378	0.709273190196557	0.021156944124592
"V3548"	256.460599168908	0.709253002365461	0.0260320860493767
"V3549"	467.661192499071	0.709231126161093	0.026408423265692
"V3550"	4.85609709691769	0.709311044318637	0.00353615044207716
"V3551"	663.987540503576	0.709158142145641	0.0421311131836397
"V3552"	207.354190317625	0.709275718228481	0.0178316637318733
"V3553"	282.544911038313	0.709246185569948	0.0276599992647602
"V3554"	1907.65518073891	0.708904669486911	0.0657888356980955
"V3555"	861.327208005352	0.709135226061009	0.0424968345162825
"V3556"	1225.83783425472	0.709057899821986	0.0511971968510961
"V3557"	3.13201276612575	0.709311606823275	-0.00216307416486027
"V3558"	271.562835491313	0.709281136275537	0.0132642718133848
"V3559"	810.295648133904	0.709227044211789	-0.0210734270541018
"V3560"	955.961578064305	0.709200496380251	0.0254546233163889
"V3561"	2201.50463596008	0.708979914800903	0.049926950270938
"V3562"	145.346778430665	0.709298990947825	0.00769264216992294
"V3563"	1253.39272723224	0.709062426822347	0.0497294805199192
"V3564"	2476.40137557175	0.708986864910867	0.0460891372289071
"V3565"	2612.30730181271	0.708951286022277	0.0497849569334678
"V3566"	941.963938822549	0.709185988660279	0.0289755792225201
"V3567"	645.73460222726	0.70922546085207	0.0240456487026421
"V3568"	395.253810250215	0.709228322538038	0.0297197618230655
"V3569"	22.0415258071657	0.709309747837814	-0.00360601717805229
"V3570"	329.810812777383	0.70924206108098	0.0272022945673729
"V3571"	76.4211540887541	0.70929573574516	0.0132333570268986
"V3572"	242.701539545217	0.709258983571898	0.0240535658701234
"V3573"	55.6778923498553	0.709302517221443	-0.00909832802162235
